respid,response_type,response_text,sex,age_cohorts,political_id3,close_nkmigrants
100045,vote,직업적 선택,Female,30-39,Centrist,Neither close nor distant
100058,hire,국내사정을알것같아서요,Male,30-39,Conservative,Very distant
100058,neighbor,나이,Male,30-39,Conservative,Very distant
100058,vote,국내사정을알것같아서요,Male,30-39,Conservative,Very distant
100059,hire,직업이있고 가정에 헌신할수있는요건,Male,40-49,Centrist,Neither close nor distant
100059,neighbor,전문기능과 나이가 적음.,Male,40-49,Centrist,Neither close nor distant
100059,vote,가족,Male,40-49,Centrist,Neither close nor distant
100062,hire,북한이탈기간이 휠신길다.',Female,18-29,Centrist,Neither close nor distant
100062,neighbor,노동력,Female,18-29,Centrist,Neither close nor distant
100062,vote,한국체류기간이 길다',Female,18-29,Centrist,Neither close nor distant
100068,hire,지역정서,Male,30-39,Conservative,Somewhat distant
100068,neighbor,젊고 유망,Male,30-39,Conservative,Somewhat distant
100068,vote,다년거주,Male,30-39,Conservative,Somewhat distant
100073,hire,중국 체류기간이 길어서,Female,40-49,Progressive,Somewhat close
100073,neighbor,나이,Female,40-49,Progressive,Somewhat close
100073,vote,여성이면서 미혼,Female,40-49,Progressive,Somewhat close
100074,hire,나이,Male,40-49,Progressive,Somewhat close
100074,neighbor,모름,Male,40-49,Progressive,Somewhat close
100074,vote,나이,Male,40-49,Progressive,Somewhat close
100082,hire,결혼을 하여 가정적으로 안정되어 있으며 사회를 잘 알고 있음,Female,18-29,Progressive,Neither close nor distant
100082,neighbor,여성에게 일자리 제공,Female,18-29,Progressive,Neither close nor distant
100082,vote,한국에 오래 체류하여 서로 이해하기 쉽다,Female,18-29,Progressive,Neither close nor distant
100098,hire,경험을 보고,Male,18-29,Conservative,Somewhat close
100098,neighbor,현재직업,Male,18-29,Conservative,Somewhat close
100098,vote,한국인 선택,Male,18-29,Conservative,Somewhat close
100130,hire,연령,Female,18-29,Centrist,Somewhat close
100130,neighbor,더 믿음직스러워서,Female,18-29,Centrist,Somewhat close
100130,vote,소통,Female,18-29,Centrist,Somewhat close
100140,hire,A가 더 믿음직스러워서,Female,60+,Centrist,Neither close nor distant
100140,neighbor,한국 체류기간이 길다,Female,60+,Centrist,Neither close nor distant
100140,vote,더 믿음직스러워서,Female,60+,Centrist,Neither close nor distant
100146,hire,중국체류기간이 적다,Male,60+,Centrist,Neither close nor distant
100146,neighbor,컴퓨터프로그래머라는 직업이 마음에 들고 한국내 체류기간도 길어서 한국사정에도 밝을 것같아서,Male,60+,Centrist,Neither close nor distant
100146,vote,젊고 한국내 체류기간이 길다,Male,60+,Centrist,Neither close nor distant
100152,hire,의사라는 전문직에 종사하고 있고 또 인간관계도 넓은 것같아서,Female,40-49,Centrist,Somewhat distant
100152,neighbor,한국인 친구가 잇음,Female,40-49,Centrist,Somewhat distant
100152,vote,같은 여성이고 한국 체류기간이 상대적으로 길어서,Female,40-49,Centrist,Somewhat distant
100167,hire,경륜,Male,18-29,Centrist,Somewhat distant
100167,neighbor,안정적으로 보임,Male,18-29,Centrist,Somewhat distant
100167,vote,직업,Male,18-29,Centrist,Somewhat distant
100172,hire,안덩적으로 보임,Male,18-29,Centrist,Neither close nor distant
100172,neighbor,나이,Male,18-29,Centrist,Neither close nor distant
100172,vote,안정적,Male,18-29,Centrist,Neither close nor distant
100177,hire,국내체류기간때문에,Male,18-29,Centrist,Neither close nor distant
100177,neighbor,젊다,Male,18-29,Centrist,Neither close nor distant
100177,vote,학력,Male,18-29,Centrist,Neither close nor distant
100184,hire,체류기간이 길다,Male,18-29,Centrist,Very distant
100184,neighbor,체류기간이 김,Male,18-29,Centrist,Very distant
100184,vote,여성,Male,18-29,Centrist,Very distant
100192,hire,직업이 있어서 선택,Male,40-49,Centrist,Neither close nor distant
100192,neighbor,믿음이간다,Male,40-49,Centrist,Neither close nor distant
100192,vote,좋은직업,Male,40-49,Centrist,Neither close nor distant
100209,hire,믿음이간다,Male,30-39,Progressive,Somewhat distant
100209,neighbor,나이가 젊어서,Male,30-39,Progressive,Somewhat distant
100209,vote,믿음,Male,30-39,Progressive,Somewhat distant
100222,hire,나이가 젊어서,Female,60+,Centrist,Somewhat distant
100222,neighbor,그 는 여러 해 동안 출근 한 사람 이기 때문이다.,Female,60+,Centrist,Somewhat distant
100222,vote,직업이 잇는 사람이므로,Female,60+,Centrist,Somewhat distant
100254,hire,왜냐하면 저 는 사람 이 좋아요.,Female,60+,Centrist,Neither close nor distant
100254,neighbor,체류기간,Female,60+,Centrist,Neither close nor distant
100254,vote,그 는 젊은이 이기 때문이다.,Female,60+,Centrist,Neither close nor distant
100310,hire,연령,Male,18-29,Progressive,Neither close nor distant
100310,neighbor,결혼생활이 완만한것 같아서선택함,Male,18-29,Progressive,Neither close nor distant
100310,vote,사람,Male,18-29,Progressive,Neither close nor distant
100312,hire,나이가 어리지만 사교성이있는것같습니다,Male,60+,Progressive,Neither close nor distant
100312,neighbor,전문성을 요구하는 직종,Male,60+,Progressive,Neither close nor distant
100312,vote,여성이며 나이가 아주어리니않아서 선택했습니다,Male,60+,Progressive,Neither close nor distant
100316,hire,한국내체류기간,Male,30-39,Centrist,Neither close nor distant
100316,neighbor,젊은 연령,Male,30-39,Centrist,Neither close nor distant
100316,vote,한국내 체류기간이 적응력에 도움이 될것 같아서,Male,30-39,Centrist,Neither close nor distant
100319,hire,한국내 체류기간이 더 김,Male,60+,Centrist,Somewhat distant
100319,neighbor,종교가 없다,Male,60+,Centrist,Somewhat distant
100319,vote,항국체류기간이 더 김,Male,60+,Centrist,Somewhat distant
100322,hire,산전수전 다 겪음,Female,18-29,Centrist,Neither close nor distant
100322,neighbor,전문직이어서,Female,18-29,Centrist,Neither close nor distant
100322,vote,이슬람교이다,Female,18-29,Centrist,Neither close nor distant
100327,hire,어느정도 한국생활에 익숙해져서,Female,60+,Centrist,Neither close nor distant
100327,neighbor,직장인,Female,60+,Centrist,Neither close nor distant
100327,vote,한국생활에 적응이 된듯해서,Female,60+,Centrist,Neither close nor distant
100330,hire,한국내 체류기간,Male,60+,Centrist,Neither close nor distant
100330,neighbor,아직 젊어서,Male,60+,Centrist,Neither close nor distant
100330,vote,나이,Male,60+,Centrist,Neither close nor distant
100331,hire,컴퓨터프로그래머라서,Male,40-49,Conservative,Neither close nor distant
100331,neighbor,젊은 나이,Male,40-49,Conservative,Neither close nor distant
100331,vote,나이가 안정되서,Male,40-49,Conservative,Neither close nor distant
100333,hire,한국 정착에 성공한 기혼여성으로 보임.,Female,18-29,Centrist,Somewhat distant
100333,neighbor,상대방이 너무 나이가 많아서,Female,18-29,Centrist,Somewhat distant
100333,vote,한국체류 12년차로 한국에 어느정도 적응.,Female,18-29,Centrist,Somewhat distant
100337,hire,어느정도 연륜이 있어서,Male,18-29,Centrist,Neither close nor distant
100337,neighbor,참신한,Male,18-29,Centrist,Neither close nor distant
100337,vote,가정이 있어서,Male,18-29,Centrist,Neither close nor distant
100340,hire,느낌적인,Female,60+,Centrist,Neither close nor distant
100340,neighbor,성실할것 같아서,Female,60+,Centrist,Neither close nor distant
100340,vote,더 선호적임,Female,60+,Centrist,Neither close nor distant
100344,hire,복잡하지 않아서,Male,40-49,Centrist,Neither close nor distant
100344,neighbor,자녀,Male,40-49,Centrist,Neither close nor distant
100344,vote,안정돼 보여서,Male,40-49,Centrist,Neither close nor distant
100345,hire,남성,Male,18-29,Conservative,Somewhat distant
100345,neighbor,북한이탈기간,Male,18-29,Conservative,Somewhat distant
100345,vote,직업,Male,18-29,Conservative,Somewhat distant
100346,hire,한국체류기간,Female,30-39,Conservative,Very distant
100346,neighbor,인맥,Female,30-39,Conservative,Very distant
100346,vote,믿음이간다,Female,30-39,Conservative,Very distant
100356,hire,경력,Female,40-49,Progressive,Somewhat distant
100356,neighbor,나이는 어리나 삶의 대부분을 한국에서 보냄,Female,40-49,Progressive,Somewhat distant
100356,vote,인맥,Female,40-49,Progressive,Somewhat distant
100367,hire,가족의 정착+ 연령,Female,40-49,Conservative,Somewhat close
100367,neighbor,직업군,Female,40-49,Conservative,Somewhat close
100367,vote,"나이가 있고 중국에서 자본주의와 공산주의 차이점을 파악했을거라 생각되고 여성으로 결혼, 가족이 있음",Female,40-49,Conservative,Somewhat close
100374,hire,남한사람과 결혼하면 사상이 교화될듯,Male,30-39,Conservative,Neither close nor distant
100374,neighbor,중국 체류가 12년이 마음에 안 든다..,Male,30-39,Conservative,Neither close nor distant
100374,vote,사상이?,Male,30-39,Conservative,Neither close nor distant
100378,hire,체류기간이 12년 알만큼 안다..,Female,18-29,Progressive,Neither close nor distant
100378,neighbor,성실할거같아서,Female,18-29,Progressive,Neither close nor distant
100378,vote,중국 물이 들지 안았다..,Female,18-29,Progressive,Neither close nor distant
100381,hire,한국에 온지 오래되서,Female,60+,Conservative,Neither close nor distant
100381,neighbor,발전을 위해,Female,60+,Conservative,Neither close nor distant
100381,vote,여성이라,Female,60+,Conservative,Neither close nor distant
100390,hire,발전을 위해,Male,40-49,Centrist,Somewhat close
100390,neighbor,덜 위험,Male,40-49,Centrist,Somewhat close
100390,vote,발전을 위해,Male,40-49,Centrist,Somewhat close
100405,hire,덜 위험,Male,18-29,Centrist,Neither close nor distant
100405,neighbor,더 믿음이가서,Male,18-29,Centrist,Neither close nor distant
100405,vote,덜 위험,Male,18-29,Centrist,Neither close nor distant
100407,hire,한국 사회에 적응됨,Female,18-29,Centrist,Neither close nor distant
100407,neighbor,젊어서 일을 잘할듯,Female,18-29,Centrist,Neither close nor distant
100407,vote,"전문직, 한국 적응기간 경과",Female,18-29,Centrist,Neither close nor distant
100410,hire,믿음이 간다,Female,40-49,Centrist,Somewhat distant
100410,neighbor,진문직 인테리 임,Female,40-49,Centrist,Somewhat distant
100410,vote,믿음이 가서,Female,40-49,Centrist,Somewhat distant
100420,hire,나이도 있고 인맥도 있어서,Male,18-29,Conservative,Neither close nor distant
100420,neighbor,돕고 싶어서,Male,18-29,Conservative,Neither close nor distant
100420,vote,그나마 나이차이가 적게나서,Male,18-29,Conservative,Neither close nor distant
100424,hire,미성년이 아니라서,Female,30-39,Centrist,Somewhat distant
100424,neighbor,체류기간이 김,Female,30-39,Centrist,Somewhat distant
100424,vote,젊은 정착인을 돕고 싶어서,Female,30-39,Centrist,Somewhat distant
100429,hire,여성이고 거주기간이 김,Male,60+,Centrist,Neither close nor distant
100429,neighbor,자녀가 있다,Male,60+,Centrist,Neither close nor distant
100429,vote,나이가 좀더 많음,Male,60+,Centrist,Neither close nor distant
100432,hire,7년간 한국생활했기에,Male,18-29,Progressive,Neither close nor distant
100432,neighbor,딱히 마음에 드는건 아니지만 일단 지금 직업이 있다는 건 어느정도 일할 능력은 갖추었단 생각이 듦. 그리고 한국내 체류기간이 길으니 직장에서 그나마 잘적응할것 같음,Male,18-29,Progressive,Neither close nor distant
100432,vote,최근에 도착한 남성이다,Male,18-29,Progressive,Neither close nor distant
100433,hire,"직업이 일단 의사이고, 탈북민 동료가 다 있으니 그집단에 대한 입장을 대변해줄 수 있을것 같음",Male,18-29,Centrist,Neither close nor distant
100433,neighbor,사무경력이 있고 나이도 적당함,Male,18-29,Centrist,Neither close nor distant
100433,vote,"별로 맘에 들진 않지만 나이대가 바슷하고, 직업 신뢰가고, 북한나온지 19년이됐으니까 b보단 나은것 같아서 선택함",Male,18-29,Centrist,Neither close nor distant
100438,hire,나이도 적당하고 전 노동당원이 아니어서,Male,18-29,Centrist,Somewhat distant
100438,neighbor,인맥관계가 좀더 넓고 활동적으로 보여서,Male,18-29,Centrist,Somewhat distant
100438,vote,연령대가 비슷해서,Male,18-29,Centrist,Somewhat distant
100444,hire,가정도 이루고 좀 안정적으로 보여서,Female,18-29,Progressive,Somewhat distant
100444,neighbor,잘 적응하고 있을 것으로 생각,Female,18-29,Progressive,Somewhat distant
100444,vote,직업을 갖고있어서,Female,18-29,Progressive,Somewhat distant
100450,hire,두루 잘 지내야 하겠지요.,Female,40-49,Centrist,Somewhat distant
100450,neighbor,한국의 정서에 동화되었을것같아서,Female,40-49,Centrist,Somewhat distant
100450,vote,연령을 고려하여,Female,40-49,Centrist,Somewhat distant
100455,hire,서민의생활속에서 느낀점이 많을거라생각해서,Male,30-39,Centrist,Neither close nor distant
100455,neighbor,전문지식,Male,30-39,Centrist,Neither close nor distant
100455,vote,B가  더 한국정서에 동화되었을것같아서,Male,30-39,Centrist,Neither close nor distant
100458,hire,장기거주,Male,30-39,Conservative,Neither close nor distant
100458,neighbor,도착시점이 최근이라 현상황에 적응이 더 빠를것 같아서,Male,30-39,Conservative,Neither close nor distant
100458,vote,청년,Male,30-39,Conservative,Neither close nor distant
100464,hire,낮은연령대로 바뀐 환경에 더빠른 적응력,Male,18-29,Conservative,Somewhat distant
100464,neighbor,직업,Male,18-29,Conservative,Somewhat distant
100464,vote,연령대가 낮아서 적응이 빠를것 같아서,Male,18-29,Conservative,Somewhat distant
100469,hire,직업 고려,Male,18-29,Centrist,Neither close nor distant
100469,neighbor,컴퓨터 프로그래머,Male,18-29,Centrist,Neither close nor distant
100469,vote,여성,Male,18-29,Centrist,Neither close nor distant
100470,hire,컴퓨터 프로그래머,Female,18-29,Centrist,Very distant
100470,neighbor,젊어서...,Female,18-29,Centrist,Very distant
100470,vote,한국 내 체류기간이 길다,Female,18-29,Centrist,Very distant
100501,hire,활동력,Male,18-29,Centrist,Very distant
100501,neighbor,체류기간이 많다,Male,18-29,Centrist,Very distant
100501,vote,젊어서....,Male,18-29,Centrist,Very distant
